review_id,hotel_id,reviewer_name,rating,review_text,source,created_at
R244,HOTEL_001,Simran,1,"Terrible hotel, bathroom was dirty. More details at http://spamlink.com",google,2026-02-03T20:48:23.762765
R245,HOTEL_001,Rahul,2,"Terrible hotel, bathroom was dirty. Price is too high for this hotel",booking,2026-02-03T20:48:23.762765
R246,HOTEL_001,Amit,1,Poor maintenance and rude staff. Contact: demo@yahoo.com,internal,2026-02-03T20:48:23.762765
R247,HOTEL_001,Ankit,5,Excellent hotel with nice location,google,2026-02-03T20:48:23.762765
R248,HOTEL_001,Vikas,4,Amazing service and clean bathroom,booking,2026-02-03T20:48:23.762765
R249,HOTEL_001,Rohit,4,Loved the breakfast and the staff behavior,internal,2026-02-03T20:48:23.762765
R250,HOTEL_001,Rahul,2,"Terrible hotel, bathroom was dirty",google,2026-02-03T20:48:23.762765
R251,HOTEL_001,Simran,5,"Very nice hotel, will visit again. More details at http://spamlink.com",booking,2026-02-03T20:48:23.762765
R252,HOTEL_001,Rahul,5,Amazing service and clean bathroom,internal,2026-02-03T20:48:23.762765
R253,HOTEL_001,Pooja,3,Rooms were fine but service was slow,google,2026-02-03T20:48:23.762765
R254,HOTEL_001,Vikas,1,"Worst stay ever, very dirty rooms. Email me at test@gmail.com",google,2026-02-03T20:48:23.762765
R255,HOTEL_001,Pooja,2,"Worst stay ever, very dirty rooms. Cost was ₹4500. More details at http://spamlink.com",booking,2026-02-03T20:48:23.762765
R256,HOTEL_001,Rahul,3,Rooms were fine but service was slow. Email me at test@gmail.com,booking,2026-02-03T20:48:23.762765
R257,HOTEL_001,Simran,1,Poor maintenance and rude staff,booking,2026-02-03T20:48:23.762765
R258,HOTEL_001,Simran,5,Amazing service and clean bathroom. Price is too high for this hotel,internal,2026-02-03T20:48:23.762765
R259,HOTEL_001,Simran,3,"Average stay, decent location",internal,2026-02-03T20:48:23.762765
R260,HOTEL_001,Karan,1,"Terrible hotel, bathroom was dirty. Call me at 9876543210",internal,2026-02-03T20:48:23.762765
R261,HOTEL_001,Rohit,2,"Terrible hotel, bathroom was dirty",google,2026-02-03T20:48:23.762765
R262,HOTEL_001,Amit,3,Rooms were fine but service was slow. Call me at 9876543210,internal,2026-02-03T20:48:23.762765
R263,HOTEL_001,Karan,1,Poor maintenance and rude staff,internal,2026-02-03T20:48:23.762765
R264,HOTEL_001,Rahul,3,Rooms were fine but service was slow. Email me at test@gmail.com. More details at http://spamlink.com,internal,2026-02-03T20:48:23.762765
R265,HOTEL_001,Neha,2,Poor maintenance and rude staff. Cost was ₹4500,google,2026-02-03T20:48:23.762765
R266,HOTEL_001,Pooja,3,Rooms were fine but service was slow. Price is too high for this hotel,booking,2026-02-03T20:48:23.762765
R267,HOTEL_001,Neha,1,"Terrible hotel, bathroom was dirty. My number is 9123456789",internal,2026-02-03T20:48:23.762765
R268,HOTEL_001,Ankit,3,"Hotel was okay, nothing special. Email me at test@gmail.com",internal,2026-02-03T20:48:23.762765
R269,HOTEL_001,Neha,1,"Bad experience, noisy at night. My number is 9123456789",booking,2026-02-03T20:48:23.762765
R270,HOTEL_001,Rahul,1,"Worst stay ever, very dirty rooms. Email me at test@gmail.com",internal,2026-02-03T20:48:23.762765
R271,HOTEL_001,Sneha,4,Loved the breakfast and the staff behavior,internal,2026-02-03T20:48:23.762765
R272,HOTEL_001,Neha,1,"Not good, rooms were smelly",booking,2026-02-03T20:48:23.762765
R273,HOTEL_001,Simran,1,"Terrible hotel, bathroom was dirty",internal,2026-02-03T20:48:23.762765
R274,HOTEL_001,Simran,2,"Terrible hotel, bathroom was dirty. My number is 9123456789",internal,2026-02-03T20:48:23.762765
R275,HOTEL_001,Amit,3,"Hotel was okay, nothing special. Cost was ₹4500",google,2026-02-03T20:48:23.762765
R276,HOTEL_001,Vikas,3,"Hotel was okay, nothing special. Cost was ₹4500",booking,2026-02-03T20:48:23.762765
R277,HOTEL_001,Ankit,3,"Okay experience, food was average. I paid 6000 per night",google,2026-02-03T20:48:23.762765
R278,HOTEL_001,Vikas,3,Rooms were fine but service was slow,google,2026-02-03T20:48:23.762765
R279,HOTEL_001,Rahul,1,"Not good, rooms were smelly",internal,2026-02-03T20:48:23.762765
R280,HOTEL_001,Ankit,1,"Not good, rooms were smelly",internal,2026-02-03T20:48:23.762765
R281,HOTEL_001,Neha,1,"Terrible hotel, bathroom was dirty",internal,2026-02-03T20:48:23.762765
R282,HOTEL_001,Karan,4,"Great stay, very clean rooms and friendly staff. Contact: demo@yahoo.com",internal,2026-02-03T20:48:23.762765
R283,HOTEL_001,Pooja,2,"Terrible hotel, bathroom was dirty. My number is 9123456789",booking,2026-02-03T20:48:23.762765
R284,HOTEL_001,Sneha,3,"Hotel was okay, nothing special. Call me at 9876543210",booking,2026-02-03T20:48:23.762765
R285,HOTEL_001,Rohit,2,"Worst stay ever, very dirty rooms",booking,2026-02-03T20:48:23.762765
R286,HOTEL_001,Rohit,4,"Very nice hotel, will visit again. Call me at 9876543210. Contact: demo@yahoo.com",google,2026-02-03T20:48:23.762765
R287,HOTEL_001,Karan,3,"Average stay, decent location. Cost was ₹4500. Call me at 9876543210",google,2026-02-03T20:48:23.762765
R288,HOTEL_001,Rohit,4,"Very nice hotel, will visit again",google,2026-02-03T20:48:23.762765
R289,HOTEL_001,Karan,4,Amazing service and clean bathroom. Price is too high for this hotel. More details at http://spamlink.com,booking,2026-02-03T20:48:23.762765
R290,HOTEL_001,Pooja,2,"Worst stay ever, very dirty rooms. Cost was ₹4500",booking,2026-02-03T20:48:23.762765
R291,HOTEL_001,Neha,3,"Average stay, decent location. Check www.fakehotel.com",booking,2026-02-03T20:48:23.762765
R292,HOTEL_001,Neha,1,Poor maintenance and rude staff. I paid 6000 per night,internal,2026-02-03T20:48:23.762765
R293,HOTEL_001,Ankit,1,"Not good, rooms were smelly",internal,2026-02-03T20:48:23.762765
R294,HOTEL_001,Simran,3,"Nothing great, nothing terrible",booking,2026-02-03T20:48:23.762765
R295,HOTEL_001,Amit,3,"Nothing great, nothing terrible",google,2026-02-03T20:48:23.762765
R296,HOTEL_001,Rohit,3,"Average stay, decent location. Cost was ₹4500",google,2026-02-03T20:48:23.762765
R297,HOTEL_001,Pooja,5,Loved the breakfast and the staff behavior. I paid 6000 per night,booking,2026-02-03T20:48:23.762765
R298,HOTEL_001,Pooja,4,"Very nice hotel, will visit again",internal,2026-02-03T20:48:23.762765
R299,HOTEL_001,Pooja,3,Rooms were fine but service was slow,google,2026-02-03T20:48:23.762765
R300,HOTEL_001,Simran,3,"Average stay, decent location. Contact: demo@yahoo.com",google,2026-02-03T20:48:23.762765
R301,HOTEL_001,Amit,1,Poor maintenance and rude staff,booking,2026-02-03T20:48:23.762765
R302,HOTEL_001,Vikas,1,"Worst stay ever, very dirty rooms. Check www.fakehotel.com",booking,2026-02-03T20:48:23.762765
R303,HOTEL_001,Sneha,5,Excellent hotel with nice location. Tariff was 5000 INR,booking,2026-02-03T20:48:23.762765
R304,HOTEL_001,Pooja,3,Rooms were fine but service was slow,internal,2026-02-03T20:48:23.762765
R305,HOTEL_001,Karan,2,"Bad experience, noisy at night. Tariff was 5000 INR",internal,2026-02-03T20:48:23.762765
R306,HOTEL_001,Amit,3,"Hotel was okay, nothing special",internal,2026-02-03T20:48:23.762765
R307,HOTEL_001,Karan,2,"Bad experience, noisy at night. Price is too high for this hotel",google,2026-02-03T20:48:23.762765
R308,HOTEL_001,Ankit,5,"Very nice hotel, will visit again. Cost was ₹4500. Contact: demo@yahoo.com",google,2026-02-03T20:48:23.762765
R309,HOTEL_001,Karan,2,"Worst stay ever, very dirty rooms. Cost was ₹4500",booking,2026-02-03T20:48:23.762765
R310,HOTEL_001,Rahul,4,Loved the breakfast and the staff behavior,booking,2026-02-03T20:48:23.762765
R311,HOTEL_001,Rahul,5,Amazing service and clean bathroom,google,2026-02-03T20:48:23.762765
R312,HOTEL_001,Ankit,5,Loved the breakfast and the staff behavior. I paid 6000 per night,internal,2026-02-03T20:48:23.762765
R313,HOTEL_001,Pooja,3,"Okay experience, food was average. Contact: demo@yahoo.com",google,2026-02-03T20:48:23.762765
R314,HOTEL_001,Vikas,1,"Bad experience, noisy at night",google,2026-02-03T20:48:23.762765
R315,HOTEL_001,Simran,5,Loved the breakfast and the staff behavior. My number is 9123456789. More details at http://spamlink.com,google,2026-02-03T20:48:23.762765
R316,HOTEL_001,Karan,3,"Okay experience, food was average",internal,2026-02-03T20:48:23.762765
R317,HOTEL_001,Neha,3,"Average stay, decent location",internal,2026-02-03T20:48:23.762765
R318,HOTEL_001,Ankit,1,"Worst stay ever, very dirty rooms. Cost was ₹4500",internal,2026-02-03T20:48:23.762765
R319,HOTEL_001,Neha,4,Loved the breakfast and the staff behavior. Price is too high for this hotel. Email me at test@gmail.com,internal,2026-02-03T20:48:23.762765
R320,HOTEL_001,Rohit,5,"Very nice hotel, will visit again",booking,2026-02-03T20:48:23.762765
R321,HOTEL_001,Amit,3,"Nothing great, nothing terrible. Email me at test@gmail.com",google,2026-02-03T20:48:23.762765
R322,HOTEL_001,Karan,1,"Terrible hotel, bathroom was dirty",internal,2026-02-03T20:48:23.762765
R323,HOTEL_001,Karan,1,"Bad experience, noisy at night. Email me at test@gmail.com",booking,2026-02-03T20:48:23.762765
R324,HOTEL_001,Sneha,2,"Worst stay ever, very dirty rooms. Cost was ₹4500",booking,2026-02-03T20:48:23.762765
R325,HOTEL_001,Amit,2,Poor maintenance and rude staff. My number is 9123456789,internal,2026-02-03T20:48:23.762765
R326,HOTEL_001,Ankit,3,"Average stay, decent location",booking,2026-02-03T20:48:23.762765
R327,HOTEL_001,Rahul,3,"Average stay, decent location",booking,2026-02-03T20:48:23.762765
R328,HOTEL_001,Sneha,4,Loved the breakfast and the staff behavior,google,2026-02-03T20:48:23.762765
R329,HOTEL_001,Simran,5,Loved the breakfast and the staff behavior. Tariff was 5000 INR,google,2026-02-03T20:48:23.762765
R330,HOTEL_001,Pooja,1,"Worst stay ever, very dirty rooms. My number is 9123456789. Contact: demo@yahoo.com",google,2026-02-03T20:48:23.762765
R331,HOTEL_001,Pooja,3,"Average stay, decent location",booking,2026-02-03T20:48:23.762765
R332,HOTEL_001,Neha,3,"Average stay, decent location",google,2026-02-03T20:48:23.762765
R333,HOTEL_001,Rahul,1,"Bad experience, noisy at night. My number is 9123456789. Check www.fakehotel.com",google,2026-02-03T20:48:23.762765
R334,HOTEL_001,Amit,2,"Terrible hotel, bathroom was dirty. My number is 9123456789",booking,2026-02-03T20:48:23.762765
R335,HOTEL_001,Karan,2,"Terrible hotel, bathroom was dirty. Cost was ₹4500. Check www.fakehotel.com",google,2026-02-03T20:48:23.762765
R336,HOTEL_001,Ankit,1,Poor maintenance and rude staff. Cost was ₹4500,google,2026-02-03T20:48:23.762765
R337,HOTEL_001,Ankit,3,"Average stay, decent location. Email me at test@gmail.com",internal,2026-02-03T20:48:23.762765
R338,HOTEL_001,Simran,1,"Bad experience, noisy at night",internal,2026-02-03T20:48:23.762765
R339,HOTEL_001,Karan,2,"Terrible hotel, bathroom was dirty. Tariff was 5000 INR",booking,2026-02-03T20:48:23.762765
R340,HOTEL_001,Rahul,1,Poor maintenance and rude staff,internal,2026-02-03T20:48:23.762765
R341,HOTEL_001,Vikas,4,Amazing service and clean bathroom. Cost was ₹4500,internal,2026-02-03T20:48:23.762765
R342,HOTEL_001,Neha,5,"Very nice hotel, will visit again. Cost was ₹4500",booking,2026-02-03T20:48:23.762765
R343,HOTEL_001,Ankit,3,"Hotel was okay, nothing special. My number is 9123456789",google,2026-02-03T20:48:23.762765
R344,HOTEL_001,Amit,5,Loved the breakfast and the staff behavior. My number is 9123456789,booking,2026-02-03T20:48:23.762765
R345,HOTEL_001,Vikas,4,"Very nice hotel, will visit again. More details at http://spamlink.com",google,2026-02-03T20:48:23.762765
R346,HOTEL_001,Simran,3,Rooms were fine but service was slow,internal,2026-02-03T20:48:23.762765
R347,HOTEL_001,Simran,3,Rooms were fine but service was slow,booking,2026-02-03T20:48:23.762765
R348,HOTEL_001,Ankit,3,"Hotel was okay, nothing special",google,2026-02-03T20:48:23.762765
R349,HOTEL_001,Vikas,5,"Great stay, very clean rooms and friendly staff",booking,2026-02-03T20:48:23.762765
R350,HOTEL_001,Ankit,1,"Bad experience, noisy at night. Cost was ₹4500",booking,2026-02-03T20:48:23.762765
R351,HOTEL_001,Simran,3,"Hotel was okay, nothing special",booking,2026-02-03T20:48:23.762765
R352,HOTEL_001,Ankit,2,"Bad experience, noisy at night. My number is 9123456789",google,2026-02-03T20:48:23.762765
R353,HOTEL_001,Neha,3,"Hotel was okay, nothing special. Check www.fakehotel.com",booking,2026-02-03T20:48:23.762765
R354,HOTEL_001,Sneha,5,Loved the breakfast and the staff behavior. Contact: demo@yahoo.com,booking,2026-02-03T20:48:23.762765
R355,HOTEL_001,Karan,1,"Worst stay ever, very dirty rooms. I paid 6000 per night. More details at http://spamlink.com",booking,2026-02-03T20:48:23.762765
R356,HOTEL_001,Amit,1,"Not good, rooms were smelly",booking,2026-02-03T20:48:23.762765
R357,HOTEL_001,Amit,2,"Worst stay ever, very dirty rooms. More details at http://spamlink.com",google,2026-02-03T20:48:23.762765
R358,HOTEL_001,Ankit,4,Loved the breakfast and the staff behavior. Price is too high for this hotel. More details at http://spamlink.com,internal,2026-02-03T20:48:23.762765
R359,HOTEL_001,Ankit,4,Loved the breakfast and the staff behavior. Tariff was 5000 INR,booking,2026-02-03T20:48:23.762765
R360,HOTEL_001,Neha,3,"Average stay, decent location. Cost was ₹4500",booking,2026-02-03T20:48:23.762765
R361,HOTEL_001,Rahul,2,"Worst stay ever, very dirty rooms",google,2026-02-03T20:48:23.762765
R362,HOTEL_001,Simran,2,"Bad experience, noisy at night",booking,2026-02-03T20:48:23.762765
R363,HOTEL_001,Rohit,4,Excellent hotel with nice location. I paid 6000 per night. Call me at 9876543210,internal,2026-02-03T20:48:23.762765
R364,HOTEL_001,Vikas,3,Rooms were fine but service was slow. Email me at test@gmail.com,booking,2026-02-03T20:48:23.762765
R365,HOTEL_001,Amit,3,Rooms were fine but service was slow,google,2026-02-03T20:48:23.762765
R366,HOTEL_001,Rohit,2,"Bad experience, noisy at night",google,2026-02-03T20:48:23.762765
R367,HOTEL_001,Pooja,3,"Hotel was okay, nothing special",internal,2026-02-03T20:48:23.762765
R368,HOTEL_001,Rahul,1,"Not good, rooms were smelly. Contact: demo@yahoo.com",booking,2026-02-03T20:48:23.762765
R369,HOTEL_001,Neha,5,"Very nice hotel, will visit again",google,2026-02-03T20:48:23.762765
R370,HOTEL_001,Amit,4,"Great stay, very clean rooms and friendly staff. Check www.fakehotel.com",booking,2026-02-03T20:48:23.762765
R371,HOTEL_001,Ankit,1,"Bad experience, noisy at night",google,2026-02-03T20:48:23.762765
R372,HOTEL_001,Karan,4,"Great stay, very clean rooms and friendly staff. Tariff was 5000 INR",google,2026-02-03T20:48:23.762765
R373,HOTEL_001,Amit,1,"Not good, rooms were smelly. More details at http://spamlink.com",booking,2026-02-03T20:48:23.762765
R374,HOTEL_001,Sneha,5,Excellent hotel with nice location,google,2026-02-03T20:48:23.762765
R375,HOTEL_001,Pooja,2,"Not good, rooms were smelly",booking,2026-02-03T20:48:23.762765
R376,HOTEL_001,Rahul,3,"Nothing great, nothing terrible. Check www.fakehotel.com",booking,2026-02-03T20:48:23.762765
R377,HOTEL_001,Rohit,3,"Okay experience, food was average. Call me at 9876543210",booking,2026-02-03T20:48:23.762765
R378,HOTEL_001,Amit,5,Loved the breakfast and the staff behavior. My number is 9123456789,internal,2026-02-03T20:48:23.762765
R379,HOTEL_001,Neha,2,"Not good, rooms were smelly. My number is 9123456789",internal,2026-02-03T20:48:23.762765
R380,HOTEL_001,Amit,3,"Nothing great, nothing terrible",booking,2026-02-03T20:48:23.762765
R381,HOTEL_001,Karan,4,Loved the breakfast and the staff behavior,booking,2026-02-03T20:48:23.762765
R382,HOTEL_001,Simran,3,"Hotel was okay, nothing special. Tariff was 5000 INR",google,2026-02-03T20:48:23.762765
R383,HOTEL_001,Neha,1,"Worst stay ever, very dirty rooms. Cost was ₹4500",internal,2026-02-03T20:48:23.762765
R384,HOTEL_001,Amit,2,"Bad experience, noisy at night",internal,2026-02-03T20:48:23.762765
R385,HOTEL_001,Amit,1,"Not good, rooms were smelly. Contact: demo@yahoo.com",google,2026-02-03T20:48:23.762765
R386,HOTEL_001,Amit,1,"Bad experience, noisy at night. I paid 6000 per night. Call me at 9876543210",google,2026-02-03T20:48:23.762765
R387,HOTEL_001,Sneha,5,"Great stay, very clean rooms and friendly staff",google,2026-02-03T20:48:23.762765
R388,HOTEL_001,Pooja,4,Amazing service and clean bathroom,booking,2026-02-03T20:48:23.762765
R389,HOTEL_001,Amit,5,"Great stay, very clean rooms and friendly staff. More details at http://spamlink.com",booking,2026-02-03T20:48:23.762765
R390,HOTEL_001,Sneha,4,Loved the breakfast and the staff behavior,internal,2026-02-03T20:48:23.762765
R391,HOTEL_001,Simran,2,"Not good, rooms were smelly. Tariff was 5000 INR",google,2026-02-03T20:48:23.762765
R392,HOTEL_001,Sneha,2,"Not good, rooms were smelly. Cost was ₹4500",booking,2026-02-03T20:48:23.762765
R393,HOTEL_001,Vikas,3,Rooms were fine but service was slow,booking,2026-02-03T20:48:23.762765
R394,HOTEL_001,Ankit,1,"Not good, rooms were smelly. Call me at 9876543210",google,2026-02-03T20:48:23.762765
R395,HOTEL_001,Karan,3,"Okay experience, food was average. Cost was ₹4500",booking,2026-02-03T20:48:23.762765
R396,HOTEL_001,Rahul,3,"Nothing great, nothing terrible. Contact: demo@yahoo.com",internal,2026-02-03T20:48:23.762765
R397,HOTEL_001,Amit,5,Excellent hotel with nice location,google,2026-02-03T20:48:23.762765
R398,HOTEL_001,Rahul,3,"Nothing great, nothing terrible. Price is too high for this hotel. Call me at 9876543210",internal,2026-02-03T20:48:23.762765
R399,HOTEL_001,Rahul,4,Excellent hotel with nice location. Cost was ₹4500,booking,2026-02-03T20:48:23.762765
R400,HOTEL_001,Rohit,4,"Great stay, very clean rooms and friendly staff",internal,2026-02-03T20:48:23.762765
R401,HOTEL_001,Amit,2,"Worst stay ever, very dirty rooms",internal,2026-02-03T20:48:23.762765
R402,HOTEL_001,Amit,1,Poor maintenance and rude staff. I paid 6000 per night,google,2026-02-03T20:48:23.762765
R403,HOTEL_001,Amit,3,"Nothing great, nothing terrible",booking,2026-02-03T20:48:23.762765
R404,HOTEL_001,Vikas,5,Excellent hotel with nice location,google,2026-02-03T20:48:23.762765
R405,HOTEL_001,Vikas,4,Loved the breakfast and the staff behavior,internal,2026-02-03T20:48:23.762765
R406,HOTEL_001,Amit,4,Amazing service and clean bathroom. I paid 6000 per night. My number is 9123456789. More details at http://spamlink.com,google,2026-02-03T20:48:23.762765
R407,HOTEL_001,Vikas,3,Rooms were fine but service was slow. Tariff was 5000 INR,internal,2026-02-03T20:48:23.762765
R408,HOTEL_001,Rohit,3,"Hotel was okay, nothing special",internal,2026-02-03T20:48:23.762765
R409,HOTEL_001,Neha,2,"Terrible hotel, bathroom was dirty. Cost was ₹4500. More details at http://spamlink.com",booking,2026-02-03T20:48:23.762765
R410,HOTEL_001,Karan,3,Rooms were fine but service was slow. I paid 6000 per night,booking,2026-02-03T20:48:23.762765
R411,HOTEL_001,Rahul,4,Amazing service and clean bathroom. Email me at test@gmail.com,booking,2026-02-03T20:48:23.762765
R412,HOTEL_001,Rohit,2,"Worst stay ever, very dirty rooms",internal,2026-02-03T20:48:23.762765
R413,HOTEL_001,Vikas,5,Amazing service and clean bathroom,booking,2026-02-03T20:48:23.762765
R414,HOTEL_001,Sneha,4,Loved the breakfast and the staff behavior,booking,2026-02-03T20:48:23.762765
R415,HOTEL_001,Sneha,1,"Worst stay ever, very dirty rooms. Cost was ₹4500",google,2026-02-03T20:48:23.762765
R416,HOTEL_001,Ankit,2,"Bad experience, noisy at night. Tariff was 5000 INR",google,2026-02-03T20:48:23.762765
R417,HOTEL_001,Rohit,5,"Great stay, very clean rooms and friendly staff. My number is 9123456789",google,2026-02-03T20:48:23.762765
R418,HOTEL_001,Neha,3,"Okay experience, food was average. I paid 6000 per night",internal,2026-02-03T20:48:23.762765
R419,HOTEL_001,Pooja,4,Excellent hotel with nice location,booking,2026-02-03T20:48:23.762765
R420,HOTEL_001,Ankit,1,"Not good, rooms were smelly",booking,2026-02-03T20:48:23.762765
R421,HOTEL_001,Karan,4,"Great stay, very clean rooms and friendly staff. Call me at 9876543210",booking,2026-02-03T20:48:23.762765
R422,HOTEL_001,Vikas,3,"Average stay, decent location",google,2026-02-03T20:48:23.762765
R423,HOTEL_001,Pooja,3,"Hotel was okay, nothing special",google,2026-02-03T20:48:23.762765
R424,HOTEL_001,Ankit,3,"Hotel was okay, nothing special",internal,2026-02-03T20:48:23.762765
R425,HOTEL_001,Rahul,1,"Worst stay ever, very dirty rooms. Tariff was 5000 INR. Call me at 9876543210. Check www.fakehotel.com",booking,2026-02-03T20:48:23.762765
R426,HOTEL_001,Ankit,1,"Bad experience, noisy at night",google,2026-02-03T20:48:23.762765
R427,HOTEL_001,Rahul,3,Rooms were fine but service was slow,internal,2026-02-03T20:48:23.762765
R428,HOTEL_001,Sneha,2,"Terrible hotel, bathroom was dirty. Price is too high for this hotel. Email me at test@gmail.com",google,2026-02-03T20:48:23.762765
R429,HOTEL_001,Rohit,3,"Average stay, decent location",google,2026-02-03T20:48:23.762765
R430,HOTEL_001,Neha,1,Poor maintenance and rude staff,internal,2026-02-03T20:48:23.762765
R431,HOTEL_001,Pooja,3,"Average stay, decent location",booking,2026-02-03T20:48:23.762765
R432,HOTEL_001,Vikas,3,Rooms were fine but service was slow. Price is too high for this hotel. Contact: demo@yahoo.com,google,2026-02-03T20:48:23.762765
R433,HOTEL_001,Karan,3,"Okay experience, food was average",booking,2026-02-03T20:48:23.762765
R434,HOTEL_001,Pooja,5,"Very nice hotel, will visit again. Tariff was 5000 INR. Check www.fakehotel.com",internal,2026-02-03T20:48:23.762765
R435,HOTEL_001,Pooja,2,Poor maintenance and rude staff,booking,2026-02-03T20:48:23.762765
R436,HOTEL_001,Karan,5,Amazing service and clean bathroom,google,2026-02-03T20:48:23.762765
R437,HOTEL_001,Simran,2,"Terrible hotel, bathroom was dirty. Tariff was 5000 INR",google,2026-02-03T20:48:23.762765
R438,HOTEL_001,Rahul,5,"Very nice hotel, will visit again",google,2026-02-03T20:48:23.762765
R439,HOTEL_001,Rohit,4,Amazing service and clean bathroom. I paid 6000 per night,internal,2026-02-03T20:48:23.762765
R440,HOTEL_001,Pooja,3,"Nothing great, nothing terrible",google,2026-02-03T20:48:23.762765
R441,HOTEL_001,Simran,3,Rooms were fine but service was slow,google,2026-02-03T20:48:23.762765
R442,HOTEL_001,Ankit,1,"Terrible hotel, bathroom was dirty. My number is 9123456789",google,2026-02-03T20:48:23.762765
R443,HOTEL_001,Ankit,2,"Worst stay ever, very dirty rooms",booking,2026-02-03T20:48:23.762765
R444,HOTEL_001,Karan,4,Excellent hotel with nice location. I paid 6000 per night. More details at http://spamlink.com,booking,2026-02-03T20:48:23.762765
R445,HOTEL_001,Ankit,2,"Bad experience, noisy at night",internal,2026-02-03T20:48:23.762765
R446,HOTEL_001,Sneha,5,"Great stay, very clean rooms and friendly staff",booking,2026-02-03T20:48:23.762765
R447,HOTEL_001,Amit,1,"Not good, rooms were smelly. Cost was ₹4500",google,2026-02-03T20:48:23.762765
R448,HOTEL_001,Vikas,5,Loved the breakfast and the staff behavior. Call me at 9876543210,google,2026-02-03T20:48:23.762765
R449,HOTEL_001,Karan,2,"Not good, rooms were smelly. Price is too high for this hotel",booking,2026-02-03T20:48:23.762765
R450,HOTEL_001,Karan,3,"Average stay, decent location",internal,2026-02-03T20:48:23.762765
R451,HOTEL_001,Vikas,5,Loved the breakfast and the staff behavior,internal,2026-02-03T20:48:23.762765
R452,HOTEL_001,Vikas,5,"Very nice hotel, will visit again",booking,2026-02-03T20:48:23.762765
R453,HOTEL_001,Karan,1,"Terrible hotel, bathroom was dirty. Cost was ₹4500",internal,2026-02-03T20:48:23.762765
R454,HOTEL_001,Rahul,2,Poor maintenance and rude staff. Call me at 9876543210,booking,2026-02-03T20:48:23.762765
R455,HOTEL_001,Amit,5,Excellent hotel with nice location. Cost was ₹4500,booking,2026-02-03T20:48:23.762765
R456,HOTEL_001,Rahul,5,Excellent hotel with nice location. Price is too high for this hotel,internal,2026-02-03T20:48:23.762765
R457,HOTEL_001,Rahul,1,"Not good, rooms were smelly",google,2026-02-03T20:48:23.762765
R458,HOTEL_001,Sneha,3,Rooms were fine but service was slow,booking,2026-02-03T20:48:23.762765
R459,HOTEL_001,Ankit,5,"Very nice hotel, will visit again. I paid 6000 per night",google,2026-02-03T20:48:23.762765
R460,HOTEL_001,Simran,5,Loved the breakfast and the staff behavior,internal,2026-02-03T20:48:23.762765
R461,HOTEL_001,Amit,3,"Hotel was okay, nothing special",google,2026-02-03T20:48:23.762765
R462,HOTEL_001,Simran,3,"Hotel was okay, nothing special. Check www.fakehotel.com",booking,2026-02-03T20:48:23.762765
R463,HOTEL_001,Rohit,4,Amazing service and clean bathroom. I paid 6000 per night,google,2026-02-03T20:48:23.762765
R464,HOTEL_001,Sneha,3,"Hotel was okay, nothing special",google,2026-02-03T20:48:23.762765
R465,HOTEL_001,Vikas,4,"Great stay, very clean rooms and friendly staff",booking,2026-02-03T20:48:23.762765
R466,HOTEL_001,Pooja,2,"Worst stay ever, very dirty rooms",internal,2026-02-03T20:48:23.762765
R467,HOTEL_001,Pooja,5,Amazing service and clean bathroom. My number is 9123456789,google,2026-02-03T20:48:23.762765
R468,HOTEL_001,Rohit,1,"Bad experience, noisy at night. Contact: demo@yahoo.com",google,2026-02-03T20:48:23.762765
R469,HOTEL_001,Vikas,1,"Bad experience, noisy at night. Call me at 9876543210",internal,2026-02-03T20:48:23.762765
R470,HOTEL_001,Karan,5,Amazing service and clean bathroom,internal,2026-02-03T20:48:23.762765
R471,HOTEL_001,Ankit,4,Loved the breakfast and the staff behavior,booking,2026-02-03T20:48:23.762765
R472,HOTEL_001,Simran,1,"Terrible hotel, bathroom was dirty",internal,2026-02-03T20:48:23.762765
R473,HOTEL_001,Ankit,4,Excellent hotel with nice location,google,2026-02-03T20:48:23.762765
R474,HOTEL_001,Neha,3,"Average stay, decent location",booking,2026-02-03T20:48:23.762765
R475,HOTEL_001,Simran,5,Excellent hotel with nice location,google,2026-02-03T20:48:23.762765
R476,HOTEL_001,Neha,5,Loved the breakfast and the staff behavior,google,2026-02-03T20:48:23.762765
R477,HOTEL_001,Simran,3,"Average stay, decent location",internal,2026-02-03T20:48:23.762765
R478,HOTEL_001,Neha,3,"Nothing great, nothing terrible",google,2026-02-03T20:48:23.762765
R479,HOTEL_001,Rahul,2,"Bad experience, noisy at night. My number is 9123456789. Contact: demo@yahoo.com",internal,2026-02-03T20:48:23.762765
R480,HOTEL_001,Rohit,3,"Okay experience, food was average. Cost was ₹4500. Contact: demo@yahoo.com. Check www.fakehotel.com",booking,2026-02-03T20:48:23.762765
R481,HOTEL_001,Rohit,2,"Worst stay ever, very dirty rooms. More details at http://spamlink.com",google,2026-02-03T20:48:23.762765
R482,HOTEL_001,Neha,3,Rooms were fine but service was slow. Price is too high for this hotel. Contact: demo@yahoo.com,google,2026-02-03T20:48:23.762765
R483,HOTEL_001,Vikas,3,"Average stay, decent location",booking,2026-02-03T20:48:23.762765
R484,HOTEL_001,Neha,5,"Very nice hotel, will visit again",google,2026-02-03T20:48:23.762765
R485,HOTEL_001,Ankit,3,"Nothing great, nothing terrible. Check www.fakehotel.com",internal,2026-02-03T20:48:23.762765
